3811397020104,3811397026792
3811397048772,3811397050612
3811397053308,3811397054284
3811397056160,3811397057100
3811397058744,3811397059688
3811397061328,3811397062276
3811397063904,3811397064836
3811397066492,3811397067436
3811397069068,3811397070012
3811397071672,3811397072608
3811397074252,3811397075184
3811397076828,3811397077768
3811397079440,3811397080384
3811397082024,3811397082960
3811397084596,3811397085536
3811397087176,3811397088112
3811397089752,3811397090708
3811397092340,3811397093284
3811397094952,3811397095880
3811397097524,3811397098468
3811397100124,3811397101076
3811397102720,3811397103660
3811397105372,3811397106320
3811397107972,3811397108916
3811397110584,3811397111532
3811397113168,3811397114112
3811397115764,3811397116696
3811397118320,3811397119256
3811397120908,3811397121840
3811397123508,3811397124456
3811397126100,3811397127044
3811397128672,3811397129608
3811397131232,3811397132176
3811397133816,3811397134748
3811397136388,3811397137328
3811397138992,3811397139932
3811397141568,3811397142512
3811397144132,3811397145056
3811397146708,3811397147644
3811397149268,3811397150212
3811397151840,3811397152780
3811397154428,3811397155364
3811397157004,3811397157944
3811397159584,3811397160524
3811397162164,3811397163100
3811397164744,3811397165668
3811397167336,3811397168276
3811397169924,3811397170876
3811397172500,3811397173440
3811397175104,3811397176040
3811397177680,3811397178624
3811397180260,3811397181200
3811397182832,3811397183764
3811397185400,3811397186336
3811397187980,3811397188920
3811397190572,3811397191516
3811397193140,3811397194084
3811397195736,3811397196676
3811397198308,3811397199256
3811397200884,3811397201820
3811397203464,3811397204408
3811397206052,3811397207000
3811397208656,3811397209596
3811397211256,3811397212184
3811397213836,3811397214772
3811397216404,3811397217344
3811397218964,3811397219908
3811397221540,3811397222492
3811397224112,3811397225040
3811397226704,3811397227652
3811397229288,3811397230232
3811397231868,3811397232816
3811397234456,3811397235396
3811397237032,3811397237968
3811397239624,3811397240568
3811397242220,3811397243156
3811397244860,3811397245796
3811397247424,3811397248364
3811397250012,3811397250956
3811397252572,3811397253500
3811397255204,3811397256148
3811397257788,3811397258720
3811397260344,3811397261284
3811397262924,3811397263860
3811397265488,3811397266420
3811397268044,3811397268980
3811397270608,3811397271556
3811397273264,3811397274204
3811397275828,3811397276756
3811397278424,3811397279360
3811397280992,3811397281928
3811397283572,3811397284508
3811397286136,3811397287068
3811397288748,3811397289684
3811397291328,3811397292272
3811397293900,3811397294840
3811397296456,3811397297396
3811397299040,3811397299984
3811397301628,3811397302568
3811397304212,3811397305152
3811397306804,3811397307736
3811397309376,3811397310328
3811397311976,3811397312912
3811397314540,3811397315476
3811397317136,3811397318060
3811397319708,3811397320656
3811397322288,3811397323224
3811397324844,3811397325784
3811397327448,3811397328380
3811397330036,3811397330984
3811397332620,3811397333556
3811397335188,3811397336124
3811397337840,3811397338780
3811397340420,3811397341348
3811397342972,3811397343896
3811397345532,3811397346472
3811397348108,3811397349048
3811397350700,3811397351632
3811397353268,3811397354208
3811397355856,3811397356792
3811397358428,3811397359364
3811397361012,3811397361952
3811397363580,3811397364520
3811397366172,3811397367092
3811397368740,3811397369676
3811397371308,3811397372236
3811397373892,3811397374828
3811397376444,3811397377380
3811397378996,3811397379940
3811397381588,3811397382524
3811397384156,3811397385084
3811397386732,3811397387668
3811397389296,3811397390244
3811397391888,3811397392820
3811397394488,3811397395432
3811397397084,3811397398028
3811397399688,3811397400632
3811397402256,3811397403196
3811397404900,3811397405832
3811397407468,3811397408408
3811397410036,3811397410984
3811397412624,3811397413552
3811397415208,3811397416136
3811397417784,3811397418712
3811397420368,3811397421312
3811397422960,3811397423884
3811397425544,3811397426492
3811397440928,3811397442052
3811397443716,3811397444644
3811397446300,3811397447236
