4844765426208,4844767864600
4844767936504,4844770247304
4844770271940,4844772373364
4844772397020,4844774423428
4844774446260,4844776493516
4844776517604,4844778626960
4844778651132,4844780715740
4844780740748,4844782784008
4844782806980,4844784839272
4844784862064,4844786983956
4844787007184,4844789056092
4844789078980,4844791119828
4844791143332,4844803334324
4844803377040,4844805783316
4844805814028,4844807878044
4844807902612,4844809952884
4844809977424,4844812043820
4844812071676,4844814133732
4844814156968,4844816251944
4844816275012,4844818322836
4844818346312,4844820350572
4844820373512,4844822967900
4844822994120,4844825216812
4844825240292,4844827723492
4844827748232,4844829821288
4844829844840,4844848073100
4844848213540,4844855234704
4844855262968,4844857466156
4844857490268,4844859550640
4844859574304,4844861621880
4844861644816,4844863764324
4844863788280,4844865808912
4844865831720,4844867878388
4844867901072,4844869939228
4844869967596,4844872002752
4844872026172,4844874162456
4844874186512,4844876185136
4844876208680,4844878216224
4844878239160,4844880348496
4844880372104,4844882880092
4844882903640,4844884955884
4844884979200,4844887009564
4844887032188,4844889048808
4844889072460,4844891104164
4844891127580,4844896064304
4844896098780,4844898437108
4844898461932,4844900529776
4844900558848,4844902704312
4844902727220,4844904760532
4844904783996,4844906829988
4844906854080,4844908924624
4844908947536,4844911181524
4844911205244,4844913241176
4844913264692,4844915282836
4844915306284,4844917312444
4844917336204,4844919373836
4844919397464,4844921531716
4844921555144,4844923593012
4844923617024,4844925642700
4844925666992,4844927673136
4844927696592,4844929735172
4844929757996,4844931912696
4844931934996,4844933963968
4844933987068,4844936011884
4844936037740,4844938149976
4844938178444,4844940287328
4844940315772,4844943768360
4844943795080,4844946295640
4844946320988,4844948399928
4844948424560,4844950590324
4844950613972,4844952662284
4844952686300,4844954737112
4844954760736,4844956834408
4844956857452,4844958977208
4844958999672,4844961045836
4844961069640,4844963082156
4844963113044,4844965150928
4844965174656,4844967222280
4844967244768,4844969395200
4844969418920,4844971460776
4844971489968,4844973506768
4844973530512,4844975536708
4844975560312,4844977567612
4844977591448,4844979743076
4844979765984,4844981813320
4844981836520,4844983863612
4844983886728,4844985913324
4844985936156,4844988027856
4844988051032,4844990088944
4844990113808,4844992131324
4844992154976,4844994185984
4844994209284,4844996238792
4844996262244,4844998387748
4844998411180,4845000452044
4845000475596,4845002501824
4845002526292,4845004570804
4845004594348,4845006632748
4845006658672,4845008909700
4845008932952,4845010965104
4845010988660,4845013016820
