16424608846412,16424627630464
16424627779084,16424635630624
16424635676700,16424649882156
16424649923748,16424667568436
16424667633520,16424690436444
16424690509136,16424714508124
16424714557396,16424798773784
16424798843756,16424844053720
16424844127800,16424983184376
16424983258256,16424992806080
16424992853876,16425001804404
16425001851116,16425026983148
16425027029172,16425035803688
16425035854964,16425054532664
16425054606700,16425068281988
16425068357020,16425083549032
16425083593172,16425098224108
16425098346904,16425110533772
16425110579936,16425120145764
16425120200304,16425130658780
16425130713828,16425142349004
16425142393060,16425151709136
16425151750944,16425161340736
16425161384176,16425170481912
16425170529344,16425180750688
16425180810160,16425192222340
16425192288016,16425203630440
16425203676252,16425213632568
16425213680764,16425224111568
16425224156364,16425234747216
16425234793332,16425242917688
16425242965520,16425252833952
16425252879888,16425262512208
16425262557128,16425272842824
16425272891600,16425283188108
16425283233976,16425307545224
16425307612180,16427709143220
16427709218196,16427716577108
16427716669180,16427727918972
16427727969768,16427736300564
16427736353344,16427746975704
16427747023456,16427755107256
16427755153652,16427765046312
16427765098264,16427772803780
16427772848752,16427782553916
16427782599424,16427797724168
16427797794588,16427804369472
16427804425128,16427816353492
16427816448628,16427831655964
16427831699052,16427841435248
16427841481212,16427850874716
16427850920288,16427858814012
16427858860232,16427867725288
16427867771756,16427877610928
16427877657108,16427886852696
16427886900224,16427894280580
16427894327020,16427964044300
16427964117112,16428019386932
16428019504812,16428033741632
16428033790228,16428045193320
16428045254200,16428056942092
16428056989272,16428067416256
16428067467392,16428080364460
16428080410584,16428097800752
16428097874472,16428111126684
16428111160380,16428122842916
16428122918780,16428146982164
16428147049992,16428174010636
16428174130304,16428208079168
16428208145852,16428253911696
16428253979084,16428292964816
16428293040156,16428307580448
16428307653764,16428412518284
16428412571892,16428422241152
16428422287664,16428446453420
16428446525644,16428684865392
16428684933012,16428718494780
16428718560336,16428927920308
16428928024984,16428950977800
16428951022916,16428981522576
16428981586736,16429032297696
16429032365600,16429255479124
16429255589184,16429277647716
16429277718300,16429367593864
16429367662476,16429398746104
16429398819796,16429791904080
16429791978584,16429930184956
16429930255248,16430056396336
16430056483444,16430068922456
16430069017332,16430083123792
16430083213484,16430099620376
16430099689392,16430137781248
16430137851700,16430236802784
16430236858120,16430274998488
16430275043868,16430325547308
16430325661272,16430338667308
16430338713808,16430356525844
16430356601124,16430366057404
16430366098672,16430383115948
16430383190564,16430585731940
