33554432,262144,128,3191326936 
33554432,262144,128,3579075080 
33554432,262144,128,3330426328 
33554432,262144,128,3147786268 
33554432,262144,128,3224929060 

67108864,262144,256,6898669728 
67108864,262144,256,6753377428 
67108864,262144,256,6754681436 
67108864,262144,256,7065509012 
67108864,262144,256,7056811416 

100663296,262144,384,11264349580 
100663296,262144,384,10733707892 
100663296,262144,384,10997095284 
100663296,262144,384,10509317072 
100663296,262144,384,10817207896 

134217728,262144,512,15590630504 
134217728,262144,512,14632230828 
134217728,262144,512,15037313464 
134217728,262144,512,16253974788 
134217728,262144,512,14603578660 

268435456,262144,1024,29897520848 
268435456,262144,1024,28893595784 
268435456,262144,1024,29513923040 
268435456,262144,1024,28934659592 
268435456,262144,1024,29186346200 

402653184,262144,1536,44831633684 
402653184,262144,1536,45236783044 
402653184,262144,1536,44521763552 
402653184,262144,1536,43621078056 
402653184,262144,1536,44518589932 

536870912,262144,2048,64467583980 
536870912,262144,2048,62653693648 
536870912,262144,2048,62768929512 
536870912,262144,2048,62206893480 
536870912,262144,2048,67232198520 

671088640,262144,2560,74727462012 
671088640,262144,2560,74021880772 
671088640,262144,2560,74027893108 
671088640,262144,2560,74020042692 
671088640,262144,2560,73294922216 

805306368,262144,3072,89550954604 
805306368,262144,3072,88962347080 
805306368,262144,3072,89154809516 
805306368,262144,3072,88861142572 
805306368,262144,3072,89637677868 

939524096,262144,3584,102338387284 
939524096,262144,3584,104968125556 
939524096,262144,3584,104189328200 
939524096,262144,3584,104200757976 
939524096,262144,3584,104151120596 

1073741824,262144,4096,126542317592 
1073741824,262144,4096,127013787696 
1073741824,262144,4096,125833897576 
1073741824,262144,4096,126439008216 
1073741824,262144,4096,125664751120 

1610612736,262144,6144,182948994488 
1610612736,262144,6144,182797347352 
1610612736,262144,6144,184621294080 
1610612736,262144,6144,184795835944 
1610612736,262144,6144,183280793304 

2147483648,262144,8192,262561326100 
2147483648,262144,8192,260976233268 
2147483648,262144,8192,261495695416 
2147483648,262144,8192,263415170984 
2147483648,262144,8192,261225623868 

2684354560,262144,10240,325551620920 
2684354560,262144,10240,324137900344 
2684354560,262144,10240,325200390988 
2684354560,262144,10240,327749855828 
2684354560,262144,10240,322790323836 

3221225472,262144,12288,368799552084 
3221225472,262144,12288,368410302628 
3221225472,262144,12288,367591755580 
3221225472,262144,12288,366340397652 
3221225472,262144,12288,365402993072 

3758096384,262144,14336,423888915560 
3758096384,262144,14336,420642145836 
3758096384,262144,14336,420090986716 
3758096384,262144,14336,421000104036 
3758096384,262144,14336,420538284048 

4294967296,262144,16384,532219837276 
4294967296,262144,16384,536493192480 
4294967296,262144,16384,532137297860 
4294967296,262144,16384,531406965712 
4294967296,262144,16384,531128697260 

