4523307037712,4523307529412
4523307560956,4523307896900
4523307898652,4523310569220
4523310572648,4523310891064
4523310892680,4523311243408
4523311244832,4523311690868
4523311692768,4523314447060
4523314462492,4523314836080
4523314838432,4523315580220
4523315583552,4523315923584
4523315925032,4523316267540
4523316269448,4523320963140
4523320968104,4523321374624
4523321376744,4523321711792
4523321713704,4523322050296
4523322051724,4523322580320
4523322583508,4523322962748
4523322964836,4523323406736
4523323410088,4523323749804
4523323751316,4523324169476
4523324171368,4523324516112
4523324517924,4523325484020
4523325486732,4523326738984
4523326741472,4523327997056
4523327999464,4523328270440
4523328272188,4523339606048
4523339613788,4523341040844
4523341044808,4523341370524
4523341372884,4523342705536
4523342708828,4523344029092
4523344032344,4523344337984
4523344339960,4523345618904
4523345622268,4523346944816
4523346947792,4523347248352
4523347250080,4523349179200
4523349183136,4523350815636
4523350818632,4523351207596
4523351217084,4523352831464
4523352834592,4523354448380
4523354451600,4523354831768
4523354842084,4523356110720
4523356113340,4523357395840
4523357398700,4523357702116
4523357704056,4523358931008
4523358933700,4523360517908
4523360520908,4523360823488
4523360825704,4523362312332
4523362315272,4523363567516
4523363570620,4523363853920
4523363855944,4523365305500
4523365308248,4523366553556
4523366556492,4523366837020
4523366838980,4523384795492
4523384831692,4523394217936
4523394253576,4523394993300
4523394995184,4523396422648
4523396427648,4523397693512
4523397696408,4523397986324
4523397987888,4523399327480
4523399331120,4523400612944
4523400616428,4523400891056
4523400892472,4523402158100
4523402160372,4523403410092
4523403412768,4523403700012
4523403701892,4523404975144
4523404977924,4523406268504
4523406270668,4523406553484
4523406555032,4523407828876
4523407831388,4523409344032
4523409346824,4523409629268
4523409631344,4523411024888
4523411027396,4523412299744
4523412302012,4523412585672
4523412587772,4523413825268
4523413827784,4523415085120
4523415088112,4523415365040
4523415366952,4523416633620
4523416636180,4523417885736
4523417888900,4523418154704
4523418156368,4523419426608
4523419429868,4523420687612
4523420690952,4523420955456
4523420957116,4523425506736
4523425511044,4523430661308
4523430665296,4523431028088
4523431030044,4523432621748
4523432624504,4523434256080
4523434258900,4523434587068
4523434588572,4523435878644
4523435881524,4523437166048
4523437169492,4523437444148
4523437445840,4523438720092
4523438722816,4523439982636
4523439985284,4523440256428
4523440258820,4523441507084
4523441509852,4523442763988
4523442766636,4523443035552
4523443037824,4523444281196
4523444283832,4523445797228
4523445800804,4523446087456
